72104	3.903107	0.152777	1
50914	3.297429	0.017360	1
31063	0.026402	1.449215	1
46793	5.712894	0.546148	1
13552	4.252313	0.025698	2
39492	9.734418	0.577517	3
64782	4.557022	0.571775	1
72171	11.681725	1.482546	1
75296	13.495637	1.447169	1
53440	2.824587	1.169286	1
23260	6.103840	0.373765	3
32869	14.584892	0.267271	3
0	1.851452	0.904734	2
32288	6.968777	1.042355	3
9566	3.212575	0.051764	2
30060	7.847125	0.389693	3
20897	11.714863	0.768419	3
65681	5.300645	0.155860	1
6885	0.000000	0.833947	2
12370	1.792288	1.271877	2
31264	11.964688	1.378769	3
71056	9.082996	0.058307	1
47523	11.494580	0.598917	3
67651	3.749454	0.596730	1
15277	5.927676	1.525606	2
1643	8.889886	0.761355	2
78272	15.922056	0.684994	1
11001	0.316735	1.086577	2
71553	6.632345	1.034280	1
13874	1.716876	0.760447	2
67643	11.664817	0.379777	1
10529	1.958706	1.036829	2
39681	8.980105	0.965824	3
71117	17.083967	0.314321	1
26206	10.075675	1.492910	3
12598	7.791714	1.212419	2
34542	2.919074	0.093965	1
32158	8.512545	1.501206	3
7907	5.672672	1.152065	2
40792	9.308468	1.470951	3
34431	9.428993	1.628882	3
15944	0.000000	0.841985	2
10514	4.655064	0.443558	2
35607	7.703391	0.401965	3
38272	12.828979	1.136654	3
24268	8.041018	1.337465	3
47337	8.160969	0.790725	3
75488	11.542638	1.041860	1
60122	8.315409	0.065590	3
32095	9.137358	0.365626	3
69352	5.515487	1.564192	1
30753	9.329581	0.491655	3
8064	3.825602	0.382418	2
43349	6.363996	0.915491	3
6065	1.949196	0.987814	2
5651	0.000000	0.527721	2
22085	3.245570	0.845089	1
11231	4.852649	0.090286	2
9275	3.736997	0.581524	2
57759	2.630214	1.567295	1
5452	1.768219	0.824497	2
34957	7.732624	0.723639	3
73138	13.521984	0.828389	1
10315	7.756470	0.322430	2
35489	0.019818	0.103821	1
14691	12.930393	0.841752	3
